"NOME_MUN","RACA_COR","NU_ANO","CASOS"
"Itaperuna","Parda","2023",1229
"Itaperuna","Parda","2024",1181
"Itaperuna","Parda","2025",343
"Itaperuna","Indígena","2015",0
"Itaperuna","Indígena","2016",1
"Itaperuna","Indígena","2017",1
"Itaperuna","Indígena","2018",0
"Itaperuna","Indígena","2019",1
"Itaperuna","Indígena","2020",0
"Itaperuna","Indígena","2021",0
"Itaperuna","Indígena","2022",1
"Itaperuna","Indígena","2023",5
"Itaperuna","Indígena","2024",3
"Itaperuna","Indígena","2025",0
"Itaperuna","Ignorado","2015",2893
"Itaperuna","Ignorado","2016",1944
"Itaperuna","Ignorado","2017",17
"Itaperuna","Ignorado","2018",21
"Itaperuna","Ignorado","2019",28
"Itaperuna","Ignorado","2020",4
"Itaperuna","Ignorado","2021",18
"Itaperuna","Ignorado","2022",31
"Itaperuna","Ignorado","2023",162
"Itaperuna","Ignorado","2024",4
"Itaperuna","Ignorado","2025",0
"Itatiaia","Branca","2015",1
"Itatiaia","Branca","2016",1
"Itatiaia","Branca","2017",1
"Itatiaia","Branca","2018",1
"Itatiaia","Branca","2019",4
"Itatiaia","Branca","2020",7
"Itatiaia","Branca","2021",2
"Itatiaia","Branca","2022",1
"Itatiaia","Branca","2023",57
"Itatiaia","Branca","2024",469
"Itatiaia","Branca","2025",6
"Itatiaia","Preta","2015",3
"Itatiaia","Preta","2016",1
"Itatiaia","Preta","2017",0
"Itatiaia","Preta","2018",0
"Itatiaia","Preta","2019",1
"Itatiaia","Preta","2020",1
"Itatiaia","Preta","2021",0
"Itatiaia","Preta","2022",0
"Itatiaia","Preta","2023",21
"Itatiaia","Preta","2024",149
"Itatiaia","Preta","2025",1
"Itatiaia","Amarela","2015",0
"Itatiaia","Amarela","2016",0
"Itatiaia","Amarela","2017",0
"Itatiaia","Amarela","2018",0
"Itatiaia","Amarela","2019",0
"Itatiaia","Amarela","2020",0
"Itatiaia","Amarela","2021",1
"Itatiaia","Amarela","2022",0
"Itatiaia","Amarela","2023",1
"Itatiaia","Amarela","2024",9
"Itatiaia","Amarela","2025",0
"Itatiaia","Parda","2015",1
"Itatiaia","Parda","2016",0
"Itatiaia","Parda","2017",1
"Itatiaia","Parda","2018",0
"Itatiaia","Parda","2019",3
"Itatiaia","Parda","2020",1
"Itatiaia","Parda","2021",3
"Itatiaia","Parda","2022",1
"Itatiaia","Parda","2023",78
"Itatiaia","Parda","2024",786
"Itatiaia","Parda","2025",10
"Itatiaia","Indígena","2015",3
"Itatiaia","Indígena","2016",0
"Itatiaia","Indígena","2017",0
"Itatiaia","Indígena","2018",0
"Itatiaia","Indígena","2019",0
"Itatiaia","Indígena","2020",0
"Itatiaia","Indígena","2021",0
"Itatiaia","Indígena","2022",0
"Itatiaia","Indígena","2023",0
"Itatiaia","Indígena","2024",1
"Itatiaia","Indígena","2025",0
"Itatiaia","Ignorado","2015",1492
"Itatiaia","Ignorado","2016",493
"Itatiaia","Ignorado","2017",30
"Itatiaia","Ignorado","2018",1
"Itatiaia","Ignorado","2019",41
"Itatiaia","Ignorado","2020",12
"Itatiaia","Ignorado","2021",12
"Itatiaia","Ignorado","2022",18
"Itatiaia","Ignorado","2023",201
"Itatiaia","Ignorado","2024",821
"Itatiaia","Ignorado","2025",0
"Japeri","Branca","2015",29
"Japeri","Branca","2016",11
"Japeri","Branca","2017",0
"Japeri","Branca","2018",0
"Japeri","Branca","2019",37
"Japeri","Branca","2020",0
"Japeri","Branca","2021",11
"Japeri","Branca","2022",3
"Japeri","Branca","2023",3
"Japeri","Branca","2024",13
"Japeri","Branca","2025",0
"Japeri","Preta","2015",10
"Japeri","Preta","2016",1
"Japeri","Preta","2017",0
"Japeri","Preta","2018",0
"Japeri","Preta","2019",19
"Japeri","Preta","2020",0
"Japeri","Preta","2021",13
"Japeri","Preta","2022",0
"Japeri","Preta","2023",3
"Japeri","Preta","2024",10
"Japeri","Preta","2025",2
"Japeri","Amarela","2015",1
"Japeri","Amarela","2016",0
"Japeri","Amarela","2017",0
"Japeri","Amarela","2018",0
"Japeri","Amarela","2019",0
"Japeri","Amarela","2020",0
"Japeri","Amarela","2021",0
"Japeri","Amarela","2022",0
"Japeri","Amarela","2023",0
"Japeri","Amarela","2024",2
"Japeri","Amarela","2025",0
"Japeri","Parda","2015",20
"Japeri","Parda","2016",4
"Japeri","Parda","2017",0
"Japeri","Parda","2018",0
"Japeri","Parda","2019",54
"Japeri","Parda","2020",1
"Japeri","Parda","2021",41
"Japeri","Parda","2022",12
"Japeri","Parda","2023",10
"Japeri","Parda","2024",62
"Japeri","Parda","2025",2
"Japeri","Indígena","2015",1
"Japeri","Indígena","2016",0
"Japeri","Indígena","2017",0
"Japeri","Indígena","2018",0
"Japeri","Indígena","2019",0
"Japeri","Indígena","2020",0
"Japeri","Indígena","2021",0
"Japeri","Indígena","2022",0
"Japeri","Indígena","2023",0
"Japeri","Indígena","2024",1
"Japeri","Indígena","2025",0
"Japeri","Ignorado","2015",114
"Japeri","Ignorado","2016",31
"Japeri","Ignorado","2017",0
"Japeri","Ignorado","2018",0
"Japeri","Ignorado","2019",2
"Japeri","Ignorado","2020",0
"Japeri","Ignorado","2021",0
"Japeri","Ignorado","2022",4
"Japeri","Ignorado","2023",6
"Japeri","Ignorado","2024",80
"Japeri","Ignorado","2025",5
"Laje do Muriaé","Branca","2015",32
"Laje do Muriaé","Branca","2016",24
"Laje do Muriaé","Branca","2017",0
"Laje do Muriaé","Branca","2018",0
"Laje do Muriaé","Branca","2019",1
"Laje do Muriaé","Branca","2020",0
"Laje do Muriaé","Branca","2021",0
"Laje do Muriaé","Branca","2022",13
"Laje do Muriaé","Branca","2023",7
"Laje do Muriaé","Branca","2024",54
"Laje do Muriaé","Branca","2025",11
"Laje do Muriaé","Preta","2015",8
"Laje do Muriaé","Preta","2016",8
"Laje do Muriaé","Preta","2017",0
"Laje do Muriaé","Preta","2018",0
"Laje do Muriaé","Preta","2019",1
"Laje do Muriaé","Preta","2020",0
"Laje do Muriaé","Preta","2021",0
"Laje do Muriaé","Preta","2022",6
"Laje do Muriaé","Preta","2023",2
"Laje do Muriaé","Preta","2024",29
"Laje do Muriaé","Preta","2025",23
"Laje do Muriaé","Amarela","2015",0
"Laje do Muriaé","Amarela","2016",5
"Laje do Muriaé","Amarela","2017",0
"Laje do Muriaé","Amarela","2018",0
"Laje do Muriaé","Amarela","2019",0
"Laje do Muriaé","Amarela","2020",0
"Laje do Muriaé","Amarela","2021",0
"Laje do Muriaé","Amarela","2022",0
"Laje do Muriaé","Amarela","2023",0
"Laje do Muriaé","Amarela","2024",0
"Laje do Muriaé","Amarela","2025",0
"Laje do Muriaé","Parda","2015",26
"Laje do Muriaé","Parda","2016",22
"Laje do Muriaé","Parda","2017",0
"Laje do Muriaé","Parda","2018",0
"Laje do Muriaé","Parda","2019",3
"Laje do Muriaé","Parda","2020",0
"Laje do Muriaé","Parda","2021",0
"Laje do Muriaé","Parda","2022",9
"Laje do Muriaé","Parda","2023",4
"Laje do Muriaé","Parda","2024",66
"Laje do Muriaé","Parda","2025",28
"Laje do Muriaé","Indígena","2015",0
"Laje do Muriaé","Indígena","2016",0
"Laje do Muriaé","Indígena","2017",0
"Laje do Muriaé","Indígena","2018",0
"Laje do Muriaé","Indígena","2019",0
"Laje do Muriaé","Indígena","2020",0
"Laje do Muriaé","Indígena","2021",0
"Laje do Muriaé","Indígena","2022",0
"Laje do Muriaé","Indígena","2023",0
"Laje do Muriaé","Indígena","2024",0
"Laje do Muriaé","Indígena","2025",0
"Laje do Muriaé","Ignorado","2015",8
"Laje do Muriaé","Ignorado","2016",4
"Laje do Muriaé","Ignorado","2017",0
"Laje do Muriaé","Ignorado","2018",0
"Laje do Muriaé","Ignorado","2019",0
"Laje do Muriaé","Ignorado","2020",0
"Laje do Muriaé","Ignorado","2021",0
"Laje do Muriaé","Ignorado","2022",2
"Laje do Muriaé","Ignorado","2023",2
"Laje do Muriaé","Ignorado","2024",73
"Laje do Muriaé","Ignorado","2025",21
"Macaé","Branca","2015",120
"Macaé","Branca","2016",166
"Macaé","Branca","2017",10
"Macaé","Branca","2018",8
"Macaé","Branca","2019",8
"Macaé","Branca","2020",2
"Macaé","Branca","2021",7
"Macaé","Branca","2022",80
"Macaé","Branca","2023",65
"Macaé","Branca","2024",1614
"Macaé","Branca","2025",233
"Macaé","Preta","2015",26
"Macaé","Preta","2016",46
"Macaé","Preta","2017",3
"Macaé","Preta","2018",0
"Macaé","Preta","2019",2
"Macaé","Preta","2020",0
"Macaé","Preta","2021",3
"Macaé","Preta","2022",15
"Macaé","Preta","2023",20
"Macaé","Preta","2024",342
"Macaé","Preta","2025",47
"Macaé","Amarela","2015",0
"Macaé","Amarela","2016",0
"Macaé","Amarela","2017",0
"Macaé","Amarela","2018",0
"Macaé","Amarela","2019",0
"Macaé","Amarela","2020",0
"Macaé","Amarela","2021",1
"Macaé","Amarela","2022",0
"Macaé","Amarela","2023",1
"Macaé","Amarela","2024",129
"Macaé","Amarela","2025",0
"Macaé","Parda","2015",79
"Macaé","Parda","2016",225
"Macaé","Parda","2017",10
"Macaé","Parda","2018",3
"Macaé","Parda","2019",8
"Macaé","Parda","2020",1
"Macaé","Parda","2021",3
"Macaé","Parda","2022",68
"Macaé","Parda","2023",81
"Macaé","Parda","2024",1478
"Macaé","Parda","2025",248
"Macaé","Indígena","2015",0
"Macaé","Indígena","2016",0
"Macaé","Indígena","2017",0
"Macaé","Indígena","2018",0
"Macaé","Indígena","2019",0
"Macaé","Indígena","2020",0
"Macaé","Indígena","2021",0
"Macaé","Indígena","2022",0
"Macaé","Indígena","2023",0
"Macaé","Indígena","2024",22
"Macaé","Indígena","2025",0
"Macaé","Ignorado","2015",998
"Macaé","Ignorado","2016",1351
"Macaé","Ignorado","2017",43
"Macaé","Ignorado","2018",35
"Macaé","Ignorado","2019",190
"Macaé","Ignorado","2020",46
"Macaé","Ignorado","2021",75
"Macaé","Ignorado","2022",1062
"Macaé","Ignorado","2023",292
"Macaé","Ignorado","2024",2538
"Macaé","Ignorado","2025",144
"Macuco","Branca","2015",14
"Macuco","Branca","2016",39
"Macuco","Branca","2017",0
"Macuco","Branca","2018",0
"Macuco","Branca","2019",0
"Macuco","Branca","2020",0
"Macuco","Branca","2021",0
"Macuco","Branca","2022",1
"Macuco","Branca","2023",31
"Macuco","Branca","2024",53
"Macuco","Branca","2025",8
"Macuco","Preta","2015",0
"Macuco","Preta","2016",28
"Macuco","Preta","2017",0
"Macuco","Preta","2018",0
"Macuco","Preta","2019",0
"Macuco","Preta","2020",0
"Macuco","Preta","2021",0
"Macuco","Preta","2022",0
"Macuco","Preta","2023",23
"Macuco","Preta","2024",30
"Macuco","Preta","2025",1
"Macuco","Amarela","2015",0
"Macuco","Amarela","2016",1
"Macuco","Amarela","2017",0
"Macuco","Amarela","2018",0
"Macuco","Amarela","2019",0
"Macuco","Amarela","2020",0
"Macuco","Amarela","2021",0
"Macuco","Amarela","2022",0
"Macuco","Amarela","2023",1
"Macuco","Amarela","2024",2
"Macuco","Amarela","2025",0
"Macuco","Parda","2015",3
"Macuco","Parda","2016",8
"Macuco","Parda","2017",0
"Macuco","Parda","2018",0
"Macuco","Parda","2019",0
"Macuco","Parda","2020",0
"Macuco","Parda","2021",0
"Macuco","Parda","2022",1
"Macuco","Parda","2023",15
"Macuco","Parda","2024",35
"Macuco","Parda","2025",4
"Macuco","Indígena","2015",0
"Macuco","Indígena","2016",0
"Macuco","Indígena","2017",0
"Macuco","Indígena","2018",0
"Macuco","Indígena","2019",0
"Macuco","Indígena","2020",0
"Macuco","Indígena","2021",0
"Macuco","Indígena","2022",0
"Macuco","Indígena","2023",0
"Macuco","Indígena","2024",0
"Macuco","Indígena","2025",0
"Macuco","Ignorado","2015",1
"Macuco","Ignorado","2016",137
"Macuco","Ignorado","2017",0
"Macuco","Ignorado","2018",0
"Macuco","Ignorado","2019",0
"Macuco","Ignorado","2020",0
"Macuco","Ignorado","2021",0
"Macuco","Ignorado","2022",2
"Macuco","Ignorado","2023",43
"Macuco","Ignorado","2024",216
"Macuco","Ignorado","2025",9
"Magé","Branca","2015",37
"Magé","Branca","2016",34
"Magé","Branca","2017",0
"Magé","Branca","2018",9
"Magé","Branca","2019",20
"Magé","Branca","2020",1
"Magé","Branca","2021",2
"Magé","Branca","2022",2
"Magé","Branca","2023",29
"Magé","Branca","2024",331
"Magé","Branca","2025",128
"Magé","Preta","2015",6
"Magé","Preta","2016",13
"Magé","Preta","2017",1
"Magé","Preta","2018",2
"Magé","Preta","2019",5
"Magé","Preta","2020",0
"Magé","Preta","2021",3
"Magé","Preta","2022",2
"Magé","Preta","2023",9
"Magé","Preta","2024",184
"Magé","Preta","2025",42
"Magé","Amarela","2015",1
"Magé","Amarela","2016",1
"Magé","Amarela","2017",0
"Magé","Amarela","2018",2
"Magé","Amarela","2019",1
"Magé","Amarela","2020",0
"Magé","Amarela","2021",0
"Magé","Amarela","2022",0
"Magé","Amarela","2023",0
"Magé","Amarela","2024",23
"Magé","Amarela","2025",5
"Magé","Parda","2015",20
"Magé","Parda","2016",27
"Magé","Parda","2017",0
"Magé","Parda","2018",3
"Magé","Parda","2019",16
"Magé","Parda","2020",0
"Magé","Parda","2021",3
"Magé","Parda","2022",12
"Magé","Parda","2023",119
"Magé","Parda","2024",1737
"Magé","Parda","2025",692
"Magé","Indígena","2015",0
"Magé","Indígena","2016",0
"Magé","Indígena","2017",0
"Magé","Indígena","2018",1
"Magé","Indígena","2019",0
"Magé","Indígena","2020",0
"Magé","Indígena","2021",0
"Magé","Indígena","2022",0
"Magé","Indígena","2023",0
"Magé","Indígena","2024",5
"Magé","Indígena","2025",4
"Magé","Ignorado","2015",38
"Magé","Ignorado","2016",384
"Magé","Ignorado","2017",11
"Magé","Ignorado","2018",28
"Magé","Ignorado","2019",14
"Magé","Ignorado","2020",0
"Magé","Ignorado","2021",11
"Magé","Ignorado","2022",0
"Magé","Ignorado","2023",4
"Magé","Ignorado","2024",154
"Magé","Ignorado","2025",1059
"Mangaratiba","Branca","2015",4
"Mangaratiba","Branca","2016",0
"Mangaratiba","Branca","2017",0
"Mangaratiba","Branca","2018",0
"Mangaratiba","Branca","2019",6
"Mangaratiba","Branca","2020",2
"Mangaratiba","Branca","2021",3
"Mangaratiba","Branca","2022",2
"Mangaratiba","Branca","2023",9
"Mangaratiba","Branca","2024",75
"Mangaratiba","Branca","2025",2
"Mangaratiba","Preta","2015",1
"Mangaratiba","Preta","2016",0
"Mangaratiba","Preta","2017",0
"Mangaratiba","Preta","2018",0
"Mangaratiba","Preta","2019",2
"Mangaratiba","Preta","2020",0
"Mangaratiba","Preta","2021",0
"Mangaratiba","Preta","2022",0
"Mangaratiba","Preta","2023",5
"Mangaratiba","Preta","2024",12
"Mangaratiba","Preta","2025",1
"Mangaratiba","Amarela","2015",0
"Mangaratiba","Amarela","2016",0
"Mangaratiba","Amarela","2017",0
"Mangaratiba","Amarela","2018",0
"Mangaratiba","Amarela","2019",0
"Mangaratiba","Amarela","2020",0
"Mangaratiba","Amarela","2021",1
"Mangaratiba","Amarela","2022",0
"Mangaratiba","Amarela","2023",1
"Mangaratiba","Amarela","2024",24
"Mangaratiba","Amarela","2025",0
"Mangaratiba","Parda","2015",7
"Mangaratiba","Parda","2016",3
"Mangaratiba","Parda","2017",3
"Mangaratiba","Parda","2018",3
"Mangaratiba","Parda","2019",67
"Mangaratiba","Parda","2020",9
"Mangaratiba","Parda","2021",14
"Mangaratiba","Parda","2022",16
"Mangaratiba","Parda","2023",57
"Mangaratiba","Parda","2024",231
"Mangaratiba","Parda","2025",24
"Mangaratiba","Indígena","2015",0
"Mangaratiba","Indígena","2016",0
"Mangaratiba","Indígena","2017",0
"Mangaratiba","Indígena","2018",0
"Mangaratiba","Indígena","2019",0
"Mangaratiba","Indígena","2020",0
"Mangaratiba","Indígena","2021",0
"Mangaratiba","Indígena","2022",0
"Mangaratiba","Indígena","2023",0
"Mangaratiba","Indígena","2024",0
"Mangaratiba","Indígena","2025",0
"Mangaratiba","Ignorado","2015",300
"Mangaratiba","Ignorado","2016",248
"Mangaratiba","Ignorado","2017",1
"Mangaratiba","Ignorado","2018",0
"Mangaratiba","Ignorado","2019",0
"Mangaratiba","Ignorado","2020",0
"Mangaratiba","Ignorado","2021",0
"Mangaratiba","Ignorado","2022",0
"Mangaratiba","Ignorado","2023",40
"Mangaratiba","Ignorado","2024",48
"Mangaratiba","Ignorado","2025",2
"Maricá","Branca","2015",26
"Maricá","Branca","2016",5
"Maricá","Branca","2017",52
"Maricá","Branca","2018",147
"Maricá","Branca","2019",29
"Maricá","Branca","2020",8
"Maricá","Branca","2021",10
"Maricá","Branca","2022",4
"Maricá","Branca","2023",21
"Maricá","Branca","2024",1058
"Maricá","Branca","2025",83
"Maricá","Preta","2015",3
"Maricá","Preta","2016",2
"Maricá","Preta","2017",6
"Maricá","Preta","2018",49
"Maricá","Preta","2019",5
"Maricá","Preta","2020",9
"Maricá","Preta","2021",2
"Maricá","Preta","2022",3
"Maricá","Preta","2023",5
"Maricá","Preta","2024",318
"Maricá","Preta","2025",20
"Maricá","Amarela","2015",2
"Maricá","Amarela","2016",0
"Maricá","Amarela","2017",18
"Maricá","Amarela","2018",23
"Maricá","Amarela","2019",6
"Maricá","Amarela","2020",12
"Maricá","Amarela","2021",1
"Maricá","Amarela","2022",0
"Maricá","Amarela","2023",1
"Maricá","Amarela","2024",15
"Maricá","Amarela","2025",2
"Maricá","Parda","2015",10
"Maricá","Parda","2016",0
"Maricá","Parda","2017",49
"Maricá","Parda","2018",203
"Maricá","Parda","2019",30
"Maricá","Parda","2020",15
"Maricá","Parda","2021",16
"Maricá","Parda","2022",6
"Maricá","Parda","2023",32
"Maricá","Parda","2024",2679
"Maricá","Parda","2025",196
"Maricá","Indígena","2015",0
"Maricá","Indígena","2016",0
"Maricá","Indígena","2017",0
"Maricá","Indígena","2018",4
"Maricá","Indígena","2019",0
"Maricá","Indígena","2020",1
"Maricá","Indígena","2021",0
"Maricá","Indígena","2022",0
"Maricá","Indígena","2023",0
"Maricá","Indígena","2024",21
"Maricá","Indígena","2025",2
"Maricá","Ignorado","2015",90
"Maricá","Ignorado","2016",8
"Maricá","Ignorado","2017",44
"Maricá","Ignorado","2018",48
"Maricá","Ignorado","2019",7
"Maricá","Ignorado","2020",10
"Maricá","Ignorado","2021",6
"Maricá","Ignorado","2022",0
"Maricá","Ignorado","2023",13
"Maricá","Ignorado","2024",1369
"Maricá","Ignorado","2025",19
"Mendes","Branca","2015",154
"Mendes","Branca","2016",73
"Mendes","Branca","2017",0
"Mendes","Branca","2018",0
"Mendes","Branca","2019",2
"Mendes","Branca","2020",0
"Mendes","Branca","2021",0
"Mendes","Branca","2022",0
"Mendes","Branca","2023",24
"Mendes","Branca","2024",357
"Mendes","Branca","2025",18
"Mendes","Preta","2015",67
"Mendes","Preta","2016",9
"Mendes","Preta","2017",0
"Mendes","Preta","2018",0
"Mendes","Preta","2019",0
"Mendes","Preta","2020",0
"Mendes","Preta","2021",0
"Mendes","Preta","2022",0
"Mendes","Preta","2023",9
"Mendes","Preta","2024",138
"Mendes","Preta","2025",6
"Mendes","Amarela","2015",55
"Mendes","Amarela","2016",1
"Mendes","Amarela","2017",0
"Mendes","Amarela","2018",0
"Mendes","Amarela","2019",0
"Mendes","Amarela","2020",0
"Mendes","Amarela","2021",0
"Mendes","Amarela","2022",0
"Mendes","Amarela","2023",1
"Mendes","Amarela","2024",6
"Mendes","Amarela","2025",3
"Mendes","Parda","2015",88
"Mendes","Parda","2016",45
"Mendes","Parda","2017",1
"Mendes","Parda","2018",0
"Mendes","Parda","2019",2
"Mendes","Parda","2020",0
"Mendes","Parda","2021",0
"Mendes","Parda","2022",0
"Mendes","Parda","2023",14
"Mendes","Parda","2024",144
"Mendes","Parda","2025",5
"Mendes","Indígena","2015",1
"Mendes","Indígena","2016",1
"Mendes","Indígena","2017",0
"Mendes","Indígena","2018",0
"Mendes","Indígena","2019",0
"Mendes","Indígena","2020",0
"Mendes","Indígena","2021",0
"Mendes","Indígena","2022",0
"Mendes","Indígena","2023",0
"Mendes","Indígena","2024",0
"Mendes","Indígena","2025",0
"Mendes","Ignorado","2015",276
"Mendes","Ignorado","2016",47
"Mendes","Ignorado","2017",0
"Mendes","Ignorado","2018",0
"Mendes","Ignorado","2019",5
"Mendes","Ignorado","2020",0
"Mendes","Ignorado","2021",0
"Mendes","Ignorado","2022",0
"Mendes","Ignorado","2023",18
"Mendes","Ignorado","2024",100
"Mendes","Ignorado","2025",0
"Mesquita","Branca","2015",14
"Mesquita","Branca","2016",31
"Mesquita","Branca","2017",0
"Mesquita","Branca","2018",0
"Mesquita","Branca","2019",1
"Mesquita","Branca","2020",1
"Mesquita","Branca","2021",6
"Mesquita","Branca","2022",4
"Mesquita","Branca","2023",32
"Mesquita","Branca","2024",40
"Mesquita","Branca","2025",1
"Mesquita","Preta","2015",3
"Mesquita","Preta","2016",12
"Mesquita","Preta","2017",0
"Mesquita","Preta","2018",1
"Mesquita","Preta","2019",2
"Mesquita","Preta","2020",1
"Mesquita","Preta","2021",0
"Mesquita","Preta","2022",1
"Mesquita","Preta","2023",10
"Mesquita","Preta","2024",21
"Mesquita","Preta","2025",0
"Mesquita","Amarela","2015",0
"Mesquita","Amarela","2016",1
"Mesquita","Amarela","2017",0
"Mesquita","Amarela","2018",0
"Mesquita","Amarela","2019",0
"Mesquita","Amarela","2020",0
"Mesquita","Amarela","2021",0
"Mesquita","Amarela","2022",0
"Mesquita","Amarela","2023",0
"Mesquita","Amarela","2024",0
"Mesquita","Amarela","2025",0
"Mesquita","Parda","2015",33
